user_id,session_id,event_time,event,device,region,channel,product_category,revenue,bonus_flag,funnel_stage,funnel_rank,prev_rank,valid_sequence,device_type,location,traffic_source,purchase_amount,bounced,session_duration
USR-09564,SES-09564,2026-07-08 14:36:42,purchase,Mobile,West,Social Media,Home,385.85,No,Purchase,5,4.0,1,Mobile,West,Social Media,385.85,0,39600.0
USR-09565,SES-09565,,browse,Mobile,West,Google Ads,Electronics,0.0,Yes,Visit Website,1,,1,Mobile,West,Google Ads,0.0,1,60.0
USR-09566,SES-09566,,browse,Tablet,West,Email,Electronics,0.0,Yes,Visit Website,1,,1,Tablet,West,Email,0.0,1,60.0
USR-09567,SES-09567,2026-07-08 04:51:36,browse,Mobile,South,Organic,Fashion,0.0,Yes,Visit Website,1,,1,Mobile,South,Organic,0.0,1,10800.0
USR-09567,SES-09567,2026-07-08 07:51:36,add to cart,Mobile,South,Organic,Fashion,0.0,Yes,Other,0,1.0,0,Mobile,South,Organic,0.0,1,10800.0
USR-09568,SES-09568,,add to cart,Mobile,West,Organic,Electronics,0.0,Yes,Other,0,,1,Mobile,West,Organic,0.0,0,
USR-09568,SES-09568,,browse,Mobile,West,Organic,Electronics,0.0,Yes,Visit Website,1,0.0,1,Mobile,West,Organic,0.0,0,
USR-09568,SES-09568,,checkout,Mobile,West,Organic,Electronics,0.0,Yes,Checkout,4,1.0,1,Mobile,West,Organic,0.0,0,
USR-09569,SES-09569,2026-07-08 03:04:48,add to cart,Mobile,East,Email,Electronics,0.0,Yes,Other,0,,1,Mobile,East,Email,0.0,0,18000.0
USR-09569,SES-09569,2026-07-08 08:04:48,checkout,Mobile,East,Email,Electronics,0.0,Yes,Checkout,4,0.0,1,Mobile,East,Email,0.0,0,18000.0
USR-09569,SES-09569,,browse,Mobile,East,Email,Electronics,0.0,Yes,Visit Website,1,4.0,0,Mobile,East,Email,0.0,0,18000.0
USR-09570,SES-09570,2026-07-08 17:08:42,browse,Mobile,South,Social Media,Sports,0.0,Yes,Visit Website,1,,1,Mobile,South,Social Media,0.0,1,60.0
USR-09571,SES-09571,2026-07-08 04:13:18,add to cart,Mobile,North,Organic,Electronics,0.0,Yes,Other,0,,1,Mobile,North,Organic,0.0,0,14400.0
USR-09571,SES-09571,2026-07-08 08:13:18,checkout,Mobile,North,Organic,Electronics,0.0,Yes,Checkout,4,0.0,1,Mobile,North,Organic,0.0,0,14400.0
USR-09571,SES-09571,,browse,Mobile,North,Organic,Electronics,0.0,Yes,Visit Website,1,4.0,0,Mobile,North,Organic,0.0,0,14400.0
USR-09572,SES-09572,,browse,Mobile,South,Email,Electronics,0.0,Yes,Visit Website,1,,1,Mobile,South,Email,0.0,1,60.0
USR-09573,SES-09573,2026-07-08 07:37:24,browse,Mobile,West,Email,Beauty,0.0,Yes,Visit Website,1,,1,Mobile,West,Email,0.0,1,10800.0
USR-09573,SES-09573,2026-07-08 10:37:24,add to cart,Mobile,West,Email,Beauty,0.0,Yes,Other,0,1.0,0,Mobile,West,Email,0.0,1,10800.0
USR-09574,SES-09574,2026-07-08 02:05:30,add to cart,Desktop,East,Social Media,Home,0.0,Yes,Other,0,,1,Desktop,East,Social Media,0.0,1,0.0
USR-09574,SES-09574,,browse,Desktop,East,Social Media,Home,0.0,Yes,Visit Website,1,0.0,1,Desktop,East,Social Media,0.0,1,0.0
USR-09575,SES-09575,2026-07-08 19:41:36,browse,Tablet,North,Google Ads,Fashion,0.0,Yes,Visit Website,1,,1,Tablet,North,Google Ads,0.0,0,10800.0
USR-09575,SES-09575,2026-07-08 22:41:36,add to cart,Tablet,North,Google Ads,Fashion,0.0,Yes,Other,0,1.0,0,Tablet,North,Google Ads,0.0,0,10800.0
USR-09575,SES-09575,,checkout,Tablet,North,Google Ads,Fashion,0.0,Yes,Checkout,4,0.0,1,Tablet,North,Google Ads,0.0,0,10800.0
USR-09576,SES-09576,,add to cart,Tablet,North,Organic,Electronics,0.0,Yes,Other,0,,1,Tablet,North,Organic,0.0,1,
USR-09576,SES-09576,,browse,Tablet,North,Organic,Electronics,0.0,Yes,Visit Website,1,0.0,1,Tablet,North,Organic,0.0,1,
USR-09577,SES-09577,,add to cart,Desktop,East,Google Ads,Electronics,0.0,Yes,Other,0,,1,Desktop,East,Google Ads,0.0,1,
USR-09577,SES-09577,,browse,Desktop,East,Google Ads,Electronics,0.0,Yes,Visit Website,1,0.0,1,Desktop,East,Google Ads,0.0,1,
USR-09578,SES-09578,,add to cart,Tablet,South,Email,Home,0.0,Yes,Other,0,,1,Tablet,South,Email,0.0,0,
USR-09578,SES-09578,,browse,Tablet,South,Email,Home,0.0,Yes,Visit Website,1,0.0,1,Tablet,South,Email,0.0,0,
USR-09578,SES-09578,,checkout,Tablet,South,Email,Home,0.0,Yes,Checkout,4,1.0,1,Tablet,South,Email,0.0,0,
USR-09578,SES-09578,,purchase,Tablet,South,Email,Home,248.28,No,Purchase,5,4.0,1,Tablet,South,Email,248.28,0,
USR-09579,SES-09579,,browse,Mobile,East,Organic,Home,0.0,Yes,Visit Website,1,,1,Mobile,East,Organic,0.0,1,60.0
USR-09580,SES-09580,,browse,Desktop,South,Email,Sports,0.0,Yes,Visit Website,1,,1,Desktop,South,Email,0.0,1,60.0
USR-09581,SES-09581,2026-07-08 00:27:30,browse,Tablet,North,Social Media,Beauty,0.0,Yes,Visit Website,1,,1,Tablet,North,Social Media,0.0,0,21594.0
USR-09581,SES-09581,2026-07-08 03:27:24,add to cart,Tablet,North,Social Media,Beauty,0.0,Yes,Other,0,1.0,0,Tablet,North,Social Media,0.0,0,21594.0
USR-09581,SES-09581,2026-07-08 06:27:24,checkout,Tablet,North,Social Media,Beauty,0.0,Yes,Checkout,4,0.0,1,Tablet,North,Social Media,0.0,0,21594.0
USR-09582,SES-09582,,add to cart,Tablet,South,Social Media,Beauty,0.0,Yes,Other,0,,1,Tablet,South,Social Media,0.0,0,
USR-09582,SES-09582,,browse,Tablet,South,Social Media,Beauty,0.0,Yes,Visit Website,1,0.0,1,Tablet,South,Social Media,0.0,0,
USR-09582,SES-09582,,checkout,Tablet,South,Social Media,Beauty,0.0,Yes,Checkout,4,1.0,1,Tablet,South,Social Media,0.0,0,
USR-09582,SES-09582,,purchase,Tablet,South,Social Media,Beauty,476.88,No,Purchase,5,4.0,1,Tablet,South,Social Media,476.88,0,
USR-09583,SES-09583,,browse,Desktop,West,Social Media,Fashion,0.0,Yes,Visit Website,1,,1,Desktop,West,Social Media,0.0,1,60.0
USR-09584,SES-09584,2026-07-08 11:29:24,browse,Desktop,North,Email,Beauty,0.0,Yes,Visit Website,1,,1,Desktop,North,Email,0.0,1,60.0
USR-09585,SES-09585,2026-07-08 02:11:12,browse,Desktop,North,Email,Beauty,0.0,Yes,Visit Website,1,,1,Desktop,North,Email,0.0,1,7200.0
USR-09585,SES-09585,2026-07-08 04:11:12,add to cart,Desktop,North,Email,Beauty,0.0,Yes,Other,0,1.0,0,Desktop,North,Email,0.0,1,7200.0
USR-09586,SES-09586,2026-07-08 14:01:54,browse,Mobile,North,Social Media,Sports,0.0,Yes,Visit Website,1,,1,Mobile,North,Social Media,0.0,0,25200.0
USR-09586,SES-09586,2026-07-08 16:01:54,add to cart,Mobile,North,Social Media,Sports,0.0,Yes,Other,0,1.0,0,Mobile,North,Social Media,0.0,0,25200.0
USR-09586,SES-09586,2026-07-08 21:01:54,checkout,Mobile,North,Social Media,Sports,0.0,Yes,Checkout,4,0.0,1,Mobile,North,Social Media,0.0,0,25200.0
USR-09587,SES-09587,,add to cart,Mobile,North,Social Media,Beauty,0.0,Yes,Other,0,,1,Mobile,North,Social Media,0.0,0,
USR-09587,SES-09587,,browse,Mobile,North,Social Media,Beauty,0.0,Yes,Visit Website,1,0.0,1,Mobile,North,Social Media,0.0,0,
USR-09587,SES-09587,,checkout,Mobile,North,Social Media,Beauty,0.0,Yes,Checkout,4,1.0,1,Mobile,North,Social Media,0.0,0,
USR-09588,SES-09588,,browse,Desktop,East,Social Media,Sports,0.0,Yes,Visit Website,1,,1,Desktop,East,Social Media,0.0,1,60.0
USR-09589,SES-09589,,browse,Mobile,North,Organic,Home,0.0,Yes,Visit Website,1,,1,Mobile,North,Organic,0.0,1,60.0
USR-09590,SES-09590,,add to cart,Desktop,East,Social Media,Beauty,0.0,Yes,Other,0,,1,Desktop,East,Social Media,0.0,0,
USR-09590,SES-09590,,browse,Desktop,East,Social Media,Beauty,0.0,Yes,Visit Website,1,0.0,1,Desktop,East,Social Media,0.0,0,
USR-09590,SES-09590,,checkout,Desktop,East,Social Media,Beauty,0.0,Yes,Checkout,4,1.0,1,Desktop,East,Social Media,0.0,0,
USR-09590,SES-09590,,purchase,Desktop,East,Social Media,Beauty,409.64,No,Purchase,5,4.0,1,Desktop,East,Social Media,409.64,0,
USR-09591,SES-09591,2026-07-08 20:35:00,browse,Tablet,South,Social Media,Home,0.0,Yes,Visit Website,1,,1,Tablet,South,Social Media,0.0,1,7200.0
USR-09591,SES-09591,2026-07-08 22:35:00,add to cart,Tablet,South,Social Media,Home,0.0,Yes,Other,0,1.0,0,Tablet,South,Social Media,0.0,1,7200.0
USR-09592,SES-09592,2026-07-08 13:17:12,browse,Mobile,North,Social Media,Electronics,0.0,Yes,Visit Website,1,,1,Mobile,North,Social Media,0.0,1,60.0
USR-09593,SES-09593,2026-07-08 16:36:06,browse,Mobile,North,Google Ads,Home,0.0,Yes,Visit Website,1,,1,Mobile,North,Google Ads,0.0,1,18000.0
USR-09593,SES-09593,2026-07-08 21:36:06,add to cart,Mobile,North,Google Ads,Home,0.0,Yes,Other,0,1.0,0,Mobile,North,Google Ads,0.0,1,18000.0
USR-09594,SES-09594,,add to cart,Desktop,South,Social Media,Fashion,0.0,Yes,Other,0,,1,Desktop,South,Social Media,0.0,1,
USR-09594,SES-09594,,browse,Desktop,South,Social Media,Fashion,0.0,Yes,Visit Website,1,0.0,1,Desktop,South,Social Media,0.0,1,
USR-09595,SES-09595,2026-07-08 00:02:54,browse,Desktop,North,Organic,Electronics,0.0,Yes,Visit Website,1,,1,Desktop,North,Organic,0.0,0,25200.0
USR-09595,SES-09595,2026-07-08 03:02:54,add to cart,Desktop,North,Organic,Electronics,0.0,Yes,Other,0,1.0,0,Desktop,North,Organic,0.0,0,25200.0
USR-09595,SES-09595,2026-07-08 07:02:54,checkout,Desktop,North,Organic,Electronics,0.0,Yes,Checkout,4,0.0,1,Desktop,North,Organic,0.0,0,25200.0
USR-09596,SES-09596,2026-07-08 03:13:00,checkout,Mobile,South,Google Ads,Beauty,0.0,Yes,Checkout,4,,1,Mobile,South,Google Ads,0.0,0,0.0
USR-09596,SES-09596,,add to cart,Mobile,South,Google Ads,Beauty,0.0,Yes,Other,0,4.0,0,Mobile,South,Google Ads,0.0,0,0.0
USR-09596,SES-09596,,browse,Mobile,South,Google Ads,Beauty,0.0,Yes,Visit Website,1,0.0,1,Mobile,South,Google Ads,0.0,0,0.0
USR-09597,SES-09597,2026-07-08 02:33:24,add to cart,Mobile,West,Social Media,Sports,0.0,Yes,Other,0,,1,Mobile,West,Social Media,0.0,0,7200.0
USR-09597,SES-09597,2026-07-08 04:33:24,checkout,Mobile,West,Social Media,Sports,0.0,Yes,Checkout,4,0.0,1,Mobile,West,Social Media,0.0,0,7200.0
USR-09597,SES-09597,,browse,Mobile,West,Social Media,Sports,0.0,Yes,Visit Website,1,4.0,0,Mobile,West,Social Media,0.0,0,7200.0
USR-09598,SES-09598,2026-07-08 06:14:00,browse,Mobile,North,Email,Electronics,0.0,Yes,Visit Website,1,,1,Mobile,North,Email,0.0,1,18000.0
USR-09598,SES-09598,2026-07-08 11:14:00,add to cart,Mobile,North,Email,Electronics,0.0,Yes,Other,0,1.0,0,Mobile,North,Email,0.0,1,18000.0
USR-09599,SES-09599,2026-07-08 23:18:24,browse,Mobile,North,Social Media,Electronics,0.0,Yes,Visit Website,1,,1,Mobile,North,Social Media,0.0,1,60.0
USR-09600,SES-09600,,add to cart,Tablet,East,Social Media,Home,0.0,Yes,Other,0,,1,Tablet,East,Social Media,0.0,0,
USR-09600,SES-09600,,browse,Tablet,East,Social Media,Home,0.0,Yes,Visit Website,1,0.0,1,Tablet,East,Social Media,0.0,0,
USR-09600,SES-09600,,checkout,Tablet,East,Social Media,Home,0.0,Yes,Checkout,4,1.0,1,Tablet,East,Social Media,0.0,0,
USR-09601,SES-09601,2026-07-08 20:38:54,browse,Desktop,East,Organic,Sports,0.0,Yes,Visit Website,1,,1,Desktop,East,Organic,0.0,1,10800.0
USR-09601,SES-09601,2026-07-08 23:38:54,add to cart,Desktop,East,Organic,Sports,0.0,Yes,Other,0,1.0,0,Desktop,East,Organic,0.0,1,10800.0
USR-09602,SES-09602,2026-07-08 00:37:18,browse,Mobile,South,Social Media,Home,0.0,Yes,Visit Website,1,,1,Mobile,South,Social Media,0.0,0,36000.0
USR-09602,SES-09602,2026-07-08 05:37:18,add to cart,Mobile,South,Social Media,Home,0.0,Yes,Other,0,1.0,0,Mobile,South,Social Media,0.0,0,36000.0
USR-09602,SES-09602,2026-07-08 10:37:18,checkout,Mobile,South,Social Media,Home,0.0,Yes,Checkout,4,0.0,1,Mobile,South,Social Media,0.0,0,36000.0
USR-09603,SES-09603,2026-07-08 10:26:24,browse,Desktop,West,Email,Sports,0.0,Yes,Visit Website,1,,1,Desktop,West,Email,0.0,1,60.0
USR-09604,SES-09604,2026-07-08 19:53:36,browse,Tablet,North,Email,Sports,0.0,Yes,Visit Website,1,,1,Tablet,North,Email,0.0,1,7200.0
USR-09604,SES-09604,2026-07-08 21:53:36,add to cart,Tablet,North,Email,Sports,0.0,Yes,Other,0,1.0,0,Tablet,North,Email,0.0,1,7200.0
USR-09605,SES-09605,,browse,Tablet,South,Social Media,Home,0.0,Yes,Visit Website,1,,1,Tablet,South,Social Media,0.0,1,60.0
USR-09606,SES-09606,2026-07-08 00:14:18,checkout,Desktop,North,Google Ads,Electronics,0.0,Yes,Checkout,4,,1,Desktop,North,Google Ads,0.0,0,0.0
USR-09606,SES-09606,,add to cart,Desktop,North,Google Ads,Electronics,0.0,Yes,Other,0,4.0,0,Desktop,North,Google Ads,0.0,0,0.0
USR-09606,SES-09606,,browse,Desktop,North,Google Ads,Electronics,0.0,Yes,Visit Website,1,0.0,1,Desktop,North,Google Ads,0.0,0,0.0
USR-09607,SES-09607,,browse,Desktop,West,Email,Fashion,0.0,Yes,Visit Website,1,,1,Desktop,West,Email,0.0,1,60.0
USR-09608,SES-09608,2026-07-08 21:53:30,browse,Mobile,West,Organic,Sports,0.0,Yes,Visit Website,1,,1,Mobile,West,Organic,0.0,1,7200.0
USR-09608,SES-09608,2026-07-08 23:53:30,add to cart,Mobile,West,Organic,Sports,0.0,Yes,Other,0,1.0,0,Mobile,West,Organic,0.0,1,7200.0
USR-09609,SES-09609,,add to cart,Mobile,North,Organic,Home,0.0,Yes,Other,0,,1,Mobile,North,Organic,0.0,0,
USR-09609,SES-09609,,browse,Mobile,North,Organic,Home,0.0,Yes,Visit Website,1,0.0,1,Mobile,North,Organic,0.0,0,
USR-09609,SES-09609,,checkout,Mobile,North,Organic,Home,0.0,Yes,Checkout,4,1.0,1,Mobile,North,Organic,0.0,0,
USR-09610,SES-09610,,add to cart,Tablet,East,Social Media,Beauty,0.0,Yes,Other,0,,1,Tablet,East,Social Media,0.0,0,
USR-09610,SES-09610,,browse,Tablet,East,Social Media,Beauty,0.0,Yes,Visit Website,1,0.0,1,Tablet,East,Social Media,0.0,0,
USR-09610,SES-09610,,checkout,Tablet,East,Social Media,Beauty,0.0,Yes,Checkout,4,1.0,1,Tablet,East,Social Media,0.0,0,
USR-09610,SES-09610,,purchase,Tablet,East,Social Media,Beauty,374.22,No,Purchase,5,4.0,1,Tablet,East,Social Media,374.22,0,
USR-09611,SES-09611,2026-07-08 01:26:00,checkout,Mobile,North,Organic,Sports,0.0,Yes,Checkout,4,,1,Mobile,North,Organic,0.0,0,10800.0
USR-09611,SES-09611,2026-07-08 04:26:00,purchase,Mobile,North,Organic,Sports,60.85,No,Purchase,5,4.0,1,Mobile,North,Organic,60.85,0,10800.0
USR-09611,SES-09611,,add to cart,Mobile,North,Organic,Sports,0.0,Yes,Other,0,5.0,0,Mobile,North,Organic,0.0,0,10800.0
USR-09611,SES-09611,,browse,Mobile,North,Organic,Sports,0.0,Yes,Visit Website,1,0.0,1,Mobile,North,Organic,0.0,0,10800.0
USR-09612,SES-09612,2026-07-08 23:29:36,browse,Desktop,East,Organic,Fashion,0.0,Yes,Visit Website,1,,1,Desktop,East,Organic,0.0,0,0.0
USR-09612,SES-09612,,add to cart,Desktop,East,Organic,Fashion,0.0,Yes,Other,0,1.0,0,Desktop,East,Organic,0.0,0,0.0
USR-09612,SES-09612,,checkout,Desktop,East,Organic,Fashion,0.0,Yes,Checkout,4,0.0,1,Desktop,East,Organic,0.0,0,0.0
USR-09613,SES-09613,,browse,Tablet,East,Organic,Beauty,0.0,Yes,Visit Website,1,,1,Tablet,East,Organic,0.0,1,60.0
USR-09614,SES-09614,,add to cart,Tablet,North,Google Ads,Home,0.0,Yes,Other,0,,1,Tablet,North,Google Ads,0.0,1,
USR-09614,SES-09614,,browse,Tablet,North,Google Ads,Home,0.0,Yes,Visit Website,1,0.0,1,Tablet,North,Google Ads,0.0,1,
USR-09615,SES-09615,,add to cart,Mobile,North,Social Media,Electronics,0.0,Yes,Other,0,,1,Mobile,North,Social Media,0.0,0,
USR-09615,SES-09615,,browse,Mobile,North,Social Media,Electronics,0.0,Yes,Visit Website,1,0.0,1,Mobile,North,Social Media,0.0,0,
USR-09615,SES-09615,,checkout,Mobile,North,Social Media,Electronics,0.0,Yes,Checkout,4,1.0,1,Mobile,North,Social Media,0.0,0,
USR-09616,SES-09616,,add to cart,Mobile,East,Google Ads,Beauty,0.0,Yes,Other,0,,1,Mobile,East,Google Ads,0.0,0,
USR-09616,SES-09616,,browse,Mobile,East,Google Ads,Beauty,0.0,Yes,Visit Website,1,0.0,1,Mobile,East,Google Ads,0.0,0,
USR-09616,SES-09616,,checkout,Mobile,East,Google Ads,Beauty,0.0,Yes,Checkout,4,1.0,1,Mobile,East,Google Ads,0.0,0,
USR-09616,SES-09616,,purchase,Mobile,East,Google Ads,Beauty,277.61,No,Purchase,5,4.0,1,Mobile,East,Google Ads,277.61,0,
USR-09617,SES-09617,2026-07-08 02:55:24,browse,Tablet,South,Social Media,Sports,0.0,Yes,Visit Website,1,,1,Tablet,South,Social Media,0.0,1,18000.0
USR-09617,SES-09617,2026-07-08 07:55:24,add to cart,Tablet,South,Social Media,Sports,0.0,Yes,Other,0,1.0,0,Tablet,South,Social Media,0.0,1,18000.0
USR-09618,SES-09618,2026-07-08 08:54:42,browse,Desktop,West,Google Ads,Beauty,0.0,Yes,Visit Website,1,,1,Desktop,West,Google Ads,0.0,1,60.0
USR-09619,SES-09619,,browse,Mobile,South,Email,Sports,0.0,Yes,Visit Website,1,,1,Mobile,South,Email,0.0,1,60.0
USR-09620,SES-09620,2026-07-08 17:24:12,browse,Tablet,East,Google Ads,Sports,0.0,Yes,Visit Website,1,,1,Tablet,East,Google Ads,0.0,0,18000.0
USR-09620,SES-09620,2026-07-08 22:24:12,add to cart,Tablet,East,Google Ads,Sports,0.0,Yes,Other,0,1.0,0,Tablet,East,Google Ads,0.0,0,18000.0
USR-09620,SES-09620,,checkout,Tablet,East,Google Ads,Sports,0.0,Yes,Checkout,4,0.0,1,Tablet,East,Google Ads,0.0,0,18000.0
USR-09621,SES-09621,,add to cart,Desktop,South,Organic,Fashion,0.0,Yes,Other,0,,1,Desktop,South,Organic,0.0,1,
USR-09621,SES-09621,,browse,Desktop,South,Organic,Fashion,0.0,Yes,Visit Website,1,0.0,1,Desktop,South,Organic,0.0,1,
USR-09622,SES-09622,,browse,Mobile,West,Social Media,Sports,0.0,Yes,Visit Website,1,,1,Mobile,West,Social Media,0.0,1,60.0
USR-09623,SES-09623,2026-07-08 21:08:18,browse,Tablet,West,Organic,Sports,0.0,Yes,Visit Website,1,,1,Tablet,West,Organic,0.0,0,7200.0
USR-09623,SES-09623,2026-07-08 23:08:18,add to cart,Tablet,West,Organic,Sports,0.0,Yes,Other,0,1.0,0,Tablet,West,Organic,0.0,0,7200.0
USR-09623,SES-09623,,checkout,Tablet,West,Organic,Sports,0.0,Yes,Checkout,4,0.0,1,Tablet,West,Organic,0.0,0,7200.0
USR-09624,SES-09624,,add to cart,Tablet,East,Email,Home,0.0,Yes,Other,0,,1,Tablet,East,Email,0.0,0,
USR-09624,SES-09624,,browse,Tablet,East,Email,Home,0.0,Yes,Visit Website,1,0.0,1,Tablet,East,Email,0.0,0,
USR-09624,SES-09624,,checkout,Tablet,East,Email,Home,0.0,Yes,Checkout,4,1.0,1,Tablet,East,Email,0.0,0,
USR-09625,SES-09625,,add to cart,Desktop,North,Email,Electronics,0.0,Yes,Other,0,,1,Desktop,North,Email,0.0,1,
USR-09625,SES-09625,,browse,Desktop,North,Email,Electronics,0.0,Yes,Visit Website,1,0.0,1,Desktop,North,Email,0.0,1,
USR-09626,SES-09626,,add to cart,Desktop,North,Social Media,Sports,0.0,Yes,Other,0,,1,Desktop,North,Social Media,0.0,0,
USR-09626,SES-09626,,browse,Desktop,North,Social Media,Sports,0.0,Yes,Visit Website,1,0.0,1,Desktop,North,Social Media,0.0,0,
USR-09626,SES-09626,,checkout,Desktop,North,Social Media,Sports,0.0,Yes,Checkout,4,1.0,1,Desktop,North,Social Media,0.0,0,
USR-09627,SES-09627,2026-07-08 18:40:36,browse,Desktop,South,Organic,Electronics,0.0,Yes,Visit Website,1,,1,Desktop,South,Organic,0.0,0,14400.0
USR-09627,SES-09627,2026-07-08 22:40:36,add to cart,Desktop,South,Organic,Electronics,0.0,Yes,Other,0,1.0,0,Desktop,South,Organic,0.0,0,14400.0
USR-09627,SES-09627,,checkout,Desktop,South,Organic,Electronics,0.0,Yes,Checkout,4,0.0,1,Desktop,South,Organic,0.0,0,14400.0
USR-09628,SES-09628,2026-07-08 08:26:06,browse,Tablet,North,Organic,Electronics,0.0,Yes,Visit Website,1,,1,Tablet,North,Organic,0.0,1,60.0
USR-09629,SES-09629,,browse,Desktop,West,Google Ads,Fashion,0.0,Yes,Visit Website,1,,1,Desktop,West,Google Ads,0.0,1,60.0
USR-09630,SES-09630,2026-07-08 12:28:18,browse,Mobile,West,Social Media,Sports,0.0,Yes,Visit Website,1,,1,Mobile,West,Social Media,0.0,1,14400.0
USR-09630,SES-09630,2026-07-08 16:28:18,add to cart,Mobile,West,Social Media,Sports,0.0,Yes,Other,0,1.0,0,Mobile,West,Social Media,0.0,1,14400.0
USR-09631,SES-09631,,browse,Mobile,West,Email,Sports,0.0,Yes,Visit Website,1,,1,Mobile,West,Email,0.0,1,60.0
USR-09632,SES-09632,,add to cart,Desktop,South,Organic,Electronics,0.0,Yes,Other,0,,1,Desktop,South,Organic,0.0,0,
USR-09632,SES-09632,,browse,Desktop,South,Organic,Electronics,0.0,Yes,Visit Website,1,0.0,1,Desktop,South,Organic,0.0,0,
USR-09632,SES-09632,,checkout,Desktop,South,Organic,Electronics,0.0,Yes,Checkout,4,1.0,1,Desktop,South,Organic,0.0,0,
USR-09633,SES-09633,2026-07-08 03:30:36,browse,Tablet,West,Organic,Home,0.0,Yes,Visit Website,1,,1,Tablet,West,Organic,0.0,0,18000.0
USR-09633,SES-09633,2026-07-08 06:30:36,add to cart,Tablet,West,Organic,Home,0.0,Yes,Other,0,1.0,0,Tablet,West,Organic,0.0,0,18000.0
USR-09633,SES-09633,2026-07-08 08:30:36,checkout,Tablet,West,Organic,Home,0.0,Yes,Checkout,4,0.0,1,Tablet,West,Organic,0.0,0,18000.0
USR-09634,SES-09634,,browse,Desktop,North,Organic,Home,0.0,Yes,Visit Website,1,,1,Desktop,North,Organic,0.0,1,60.0
USR-09635,SES-09635,,add to cart,Desktop,North,Organic,Beauty,0.0,Yes,Other,0,,1,Desktop,North,Organic,0.0,0,
USR-09635,SES-09635,,browse,Desktop,North,Organic,Beauty,0.0,Yes,Visit Website,1,0.0,1,Desktop,North,Organic,0.0,0,
USR-09635,SES-09635,,checkout,Desktop,North,Organic,Beauty,0.0,Yes,Checkout,4,1.0,1,Desktop,North,Organic,0.0,0,
USR-09636,SES-09636,,browse,Tablet,West,Social Media,Beauty,0.0,Yes,Visit Website,1,,1,Tablet,West,Social Media,0.0,1,60.0
USR-09637,SES-09637,,add to cart,Desktop,North,Social Media,Fashion,0.0,Yes,Other,0,,1,Desktop,North,Social Media,0.0,0,
USR-09637,SES-09637,,browse,Desktop,North,Social Media,Fashion,0.0,Yes,Visit Website,1,0.0,1,Desktop,North,Social Media,0.0,0,
USR-09637,SES-09637,,checkout,Desktop,North,Social Media,Fashion,0.0,Yes,Checkout,4,1.0,1,Desktop,North,Social Media,0.0,0,
USR-09638,SES-09638,,browse,Tablet,North,Google Ads,Home,0.0,Yes,Visit Website,1,,1,Tablet,North,Google Ads,0.0,1,60.0
USR-09639,SES-09639,,add to cart,Tablet,East,Google Ads,Sports,0.0,Yes,Other,0,,1,Tablet,East,Google Ads,0.0,0,
USR-09639,SES-09639,,browse,Tablet,East,Google Ads,Sports,0.0,Yes,Visit Website,1,0.0,1,Tablet,East,Google Ads,0.0,0,
USR-09639,SES-09639,,checkout,Tablet,East,Google Ads,Sports,0.0,Yes,Checkout,4,1.0,1,Tablet,East,Google Ads,0.0,0,
USR-09640,SES-09640,,add to cart,Mobile,North,Google Ads,Electronics,0.0,Yes,Other,0,,1,Mobile,North,Google Ads,0.0,0,
USR-09640,SES-09640,,browse,Mobile,North,Google Ads,Electronics,0.0,Yes,Visit Website,1,0.0,1,Mobile,North,Google Ads,0.0,0,
USR-09640,SES-09640,,checkout,Mobile,North,Google Ads,Electronics,0.0,Yes,Checkout,4,1.0,1,Mobile,North,Google Ads,0.0,0,
USR-09641,SES-09641,2026-07-08 02:21:30,browse,Tablet,North,Email,Electronics,0.0,Yes,Visit Website,1,,1,Tablet,North,Email,0.0,0,25200.0
USR-09641,SES-09641,2026-07-08 06:21:30,add to cart,Tablet,North,Email,Electronics,0.0,Yes,Other,0,1.0,0,Tablet,North,Email,0.0,0,25200.0
USR-09641,SES-09641,2026-07-08 09:21:30,checkout,Tablet,North,Email,Electronics,0.0,Yes,Checkout,4,0.0,1,Tablet,North,Email,0.0,0,25200.0
USR-09642,SES-09642,,add to cart,Tablet,West,Organic,Electronics,0.0,Yes,Other,0,,1,Tablet,West,Organic,0.0,1,
USR-09642,SES-09642,,browse,Tablet,West,Organic,Electronics,0.0,Yes,Visit Website,1,0.0,1,Tablet,West,Organic,0.0,1,
USR-09643,SES-09643,2026-07-08 08:28:12,browse,Tablet,West,Organic,Sports,0.0,Yes,Visit Website,1,,1,Tablet,West,Organic,0.0,0,25200.0
USR-09643,SES-09643,2026-07-08 12:28:12,add to cart,Tablet,West,Organic,Sports,0.0,Yes,Other,0,1.0,0,Tablet,West,Organic,0.0,0,25200.0
USR-09643,SES-09643,2026-07-08 15:28:12,checkout,Tablet,West,Organic,Sports,0.0,Yes,Checkout,4,0.0,1,Tablet,West,Organic,0.0,0,25200.0
USR-09644,SES-09644,,add to cart,Mobile,East,Organic,Electronics,0.0,Yes,Other,0,,1,Mobile,East,Organic,0.0,1,
USR-09644,SES-09644,,browse,Mobile,East,Organic,Electronics,0.0,Yes,Visit Website,1,0.0,1,Mobile,East,Organic,0.0,1,
USR-09645,SES-09645,,add to cart,Mobile,East,Google Ads,Sports,0.0,Yes,Other,0,,1,Mobile,East,Google Ads,0.0,0,
USR-09645,SES-09645,,browse,Mobile,East,Google Ads,Sports,0.0,Yes,Visit Website,1,0.0,1,Mobile,East,Google Ads,0.0,0,
