user_id,sessions,days_active,device,traffic_source,max_step,avg_session_time
2858,1,272,1,1,2,194
2859,1,246,0,0,4,237
2860,1,176,0,0,2,402
2861,3,116,0,2,4,98
2862,1,317,0,2,4,549
2863,4,271,1,2,4,382
2864,2,193,0,0,3,130
2865,1,150,2,1,4,30
2866,2,131,2,0,5,380
2867,2,102,0,0,7,36
2868,3,310,0,1,5,347
2869,1,270,1,0,4,538
2870,1,292,0,0,2,215
2871,3,210,0,2,4,491
2872,4,361,0,0,6,372
2873,3,338,1,3,3,37
2874,1,67,1,1,3,165
2875,3,10,0,3,2,412
2876,1,49,0,0,5,215
2877,1,111,2,1,3,401
2878,1,321,1,0,2,590
2879,2,219,1,2,6,195
2880,1,57,1,0,4,350
2881,1,283,0,0,3,186
2882,3,113,1,2,3,314
2883,1,133,0,0,3,57
2884,1,71,0,0,3,380
2885,1,83,1,0,3,112
2886,4,57,0,1,4,399
2887,2,349,2,0,5,570
2888,1,271,0,1,4,424
2889,3,111,2,0,3,509
2890,3,357,2,1,4,242
2891,1,76,0,2,5,389
2892,2,158,1,1,2,243
2893,3,20,0,1,2,333
2894,2,131,2,0,4,184
2895,1,329,0,0,4,409
2896,3,122,1,0,3,229
2897,2,41,0,1,5,267
2898,1,167,0,1,4,196
2899,1,130,0,3,6,255
2900,1,23,0,0,2,280
2901,1,279,1,1,5,309
2902,3,251,1,1,2,505
2903,1,9,1,1,4,527
2904,1,13,0,2,4,564
2905,2,307,0,0,3,440
2906,1,320,0,0,5,458
2907,5,52,1,1,1,568
2908,1,209,2,0,4,472
2909,1,38,0,0,3,239
2910,1,100,0,0,5,576
2911,1,193,0,0,1,520
2912,1,191,1,1,5,500
2913,2,51,1,0,5,597
2914,4,141,1,1,5,492
2915,1,168,0,1,2,579
2916,2,311,1,1,4,506
2917,2,109,1,3,1,227
2918,3,207,0,0,5,550
2919,1,300,0,3,5,528
2920,1,110,0,1,4,540
2921,1,196,0,2,5,354
2922,2,152,1,1,2,496
2923,3,243,0,1,4,168
2924,1,128,1,2,3,271
2925,1,105,1,2,7,345
2926,4,10,0,0,6,164
2927,3,356,1,0,5,217
2928,5,148,0,1,6,98
2929,3,364,0,3,3,468
2930,1,140,0,0,6,106
2931,2,190,0,1,3,429
2932,2,94,0,2,5,403
2933,1,229,0,2,5,41
2934,2,63,0,1,1,516
2935,2,340,0,1,3,446
2936,1,25,2,3,1,236
2937,3,268,0,1,7,370
2938,2,281,1,2,2,340
2939,4,11,0,0,4,337
2940,1,320,1,1,5,322
2941,1,201,0,0,3,405
2942,2,126,2,0,3,556
2943,1,306,0,2,4,369
2944,2,190,1,1,2,112
2945,3,89,0,1,5,481
2946,1,355,0,0,3,32
2947,2,116,1,1,3,485
2948,2,352,0,1,4,265
2949,1,177,0,1,3,418
2950,4,14,0,0,6,422
2951,3,257,1,2,6,59
2952,2,209,2,2,3,177
2953,2,281,0,0,3,312
2954,1,328,1,0,3,267
2955,4,325,0,1,3,348
2956,2,105,0,1,4,366
2957,2,147,2,2,5,60
2958,3,279,1,1,3,236
2959,1,9,1,0,2,258
2960,3,118,0,0,3,371
2961,1,94,0,0,2,489
2962,1,144,0,0,5,165
2963,1,289,0,1,4,313
2964,5,14,0,0,3,380
2965,3,257,1,3,3,46
2966,2,346,1,2,6,244
2967,2,186,0,2,2,424
2968,2,345,0,3,6,428
2969,4,207,1,1,3,443
2970,1,346,0,2,6,273
2971,1,172,1,0,5,124
2972,1,270,0,0,2,35
2973,3,221,0,2,5,116
2974,2,152,2,0,4,218
2975,1,111,0,3,1,449
2976,1,183,0,1,2,96
2977,3,339,0,2,4,277
2978,1,72,2,0,4,236
2979,2,283,1,1,5,234
2980,5,74,0,0,5,348
2981,1,355,0,2,4,112
2982,1,215,1,0,5,453
2983,2,328,0,1,4,111
2984,3,23,1,0,3,578
2985,2,68,0,0,6,516
2986,4,362,0,1,1,162
2987,1,93,1,0,3,144
2988,2,321,0,2,5,406
2989,2,324,1,0,3,240
2990,3,63,0,0,1,161
2991,1,224,0,1,2,403
2992,3,225,2,0,4,183
2993,2,346,0,0,7,452
2994,1,337,1,2,4,395
2995,1,103,0,0,4,176
2996,3,215,1,0,3,156
2997,1,192,1,0,3,337
2998,1,160,0,1,1,147
2999,1,207,1,1,3,260
3000,3,269,1,0,3,480
3001,2,194,0,2,2,529
3002,3,152,1,0,2,174
3003,1,237,1,1,5,78
3004,2,88,0,0,6,136
3005,2,11,0,1,6,122
3006,3,187,0,3,4,169
3007,4,214,0,1,2,343
3008,1,15,1,3,5,40
3009,2,266,0,0,2,477
3010,1,297,2,0,4,424
3011,2,73,0,0,5,534
3012,1,52,0,0,5,407
3013,1,128,1,0,7,390
3014,1,28,0,0,5,577
3015,2,65,0,1,4,590
3016,1,17,0,0,3,425
3017,2,351,0,0,6,215
3018,1,138,0,0,2,250
3019,1,319,2,2,6,547
3020,3,229,0,0,3,329
3021,1,254,1,2,2,204
3022,1,210,1,1,5,400
3023,2,294,0,1,1,538
3024,1,231,0,0,5,233
3025,1,241,1,0,3,311
3026,1,70,1,1,6,445
3027,4,104,0,0,4,62
3028,2,204,0,0,4,111
3029,2,53,0,0,3,512
3030,2,330,0,2,2,177
3031,1,54,1,1,5,524
3032,1,276,1,1,2,199
3033,3,335,0,1,3,36
3034,1,31,1,2,4,409
3035,1,135,1,1,3,463
3036,1,58,0,1,2,63
3037,1,105,0,3,2,592
3038,5,266,1,2,2,167
3039,1,10,1,0,6,396
3040,2,253,1,0,1,135
3041,1,295,0,2,7,61
3042,5,156,0,2,2,553
3043,1,158,0,1,2,197
3044,1,37,1,1,4,107
3045,2,119,1,1,2,575
3046,2,67,0,1,4,238
3047,1,242,1,1,6,440
3048,1,299,1,0,1,37
3049,1,213,1,3,5,256
3050,1,308,2,2,3,204
3051,1,101,0,1,2,110
3052,1,56,2,0,2,86
3053,1,332,0,0,6,164
3054,1,324,0,1,2,267
3055,2,239,1,1,6,501
3056,4,231,2,1,4,246
3057,2,362,0,0,1,55
3058,1,92,1,1,3,216
3059,1,279,1,2,5,145
3060,4,109,1,0,5,192
3061,1,317,0,1,3,443
3062,1,168,1,2,6,207
3063,2,300,0,1,2,309
3064,2,218,0,1,6,241
3065,2,222,0,1,5,83
3066,1,161,0,3,5,96
3067,1,16,2,0,5,573
3068,4,278,0,1,4,549
3069,1,57,2,0,4,528
3070,2,62,0,0,4,460
3071,2,363,1,0,3,75
3072,2,327,1,0,4,64
3073,1,242,1,3,3,218
3074,1,90,1,3,3,118
3075,2,72,1,0,3,364
3076,3,326,1,1,2,165
3077,4,30,1,1,3,575
3078,1,359,0,2,6,142
3079,1,288,1,1,3,201
3080,4,86,0,0,5,368
3081,2,234,0,2,2,584
3082,3,235,1,2,3,554
3083,1,313,0,1,2,203
3084,2,265,1,3,2,361
3085,2,287,0,3,4,236
3086,2,327,0,1,4,372
3087,1,269,0,1,3,133
3088,1,186,0,3,3,69
3089,2,131,1,0,6,52
3090,1,291,0,0,2,281
3091,1,277,0,0,1,319
3092,4,320,0,2,4,231
3093,1,351,0,2,2,184
3094,3,180,1,0,7,596
3095,1,290,0,3,4,135
3096,2,163,1,2,3,289
3097,5,271,2,2,3,229
3098,1,96,1,0,4,246
3099,1,262,1,1,2,440
3100,1,353,0,1,6,588
3101,1,288,0,1,4,146
3102,2,83,1,1,2,453
3103,4,225,1,2,4,241
3104,1,223,1,0,2,184
3105,1,118,1,2,1,292
3106,1,192,0,0,4,536
3107,2,79,0,0,4,180
3108,1,78,1,0,4,241
3109,2,147,1,0,2,221
3110,2,107,0,0,4,127
3111,2,271,1,2,2,570
3112,1,244,0,1,4,201
3113,2,73,0,1,4,400
3114,1,357,1,1,4,184
3115,1,354,1,0,6,169
3116,3,26,0,0,6,285
3117,2,210,0,1,7,445
3118,1,92,0,1,7,358
3119,1,125,1,2,5,407
3120,1,73,0,1,7,295
3121,1,123,1,2,6,570
3122,1,309,2,1,5,168
3123,1,184,1,3,2,541
3124,1,187,0,0,1,278
3125,2,198,1,1,5,337
3126,2,78,0,1,3,248
3127,2,348,0,3,5,322
3128,1,186,0,0,3,439
3129,4,344,0,1,3,227
3130,3,253,2,0,5,109
3131,3,13,0,1,6,414
3132,3,299,0,0,2,166
3133,4,76,2,0,6,242
3134,2,51,0,1,5,236
3135,1,275,1,0,3,162
3136,2,149,0,0,3,195
3137,2,219,0,0,1,532
3138,2,122,2,0,1,459
3139,2,211,0,3,3,209
3140,1,280,1,1,2,150
3141,1,26,0,2,2,203
3142,4,173,0,1,5,360
3143,2,156,0,3,4,97
3144,2,238,0,1,4,167
3145,1,82,0,1,2,337
3146,1,356,1,1,5,359
3147,3,273,0,2,6,267
3148,2,68,0,1,4,559
3149,3,44,0,0,6,105
3150,1,61,2,0,5,180
3151,2,123,2,1,5,345
3152,1,349,1,1,5,66
3153,2,196,1,0,2,155
3154,1,330,0,0,3,315
3155,1,323,0,1,2,269
3156,2,111,1,2,1,249
3157,4,258,1,0,2,36
3158,1,89,0,0,6,245
3159,3,198,0,2,3,322
3160,1,282,2,1,7,568
3161,1,200,1,0,4,513
3162,1,99,0,2,3,72
3163,1,27,1,1,3,336
3164,2,89,0,1,3,122
3165,1,146,0,3,7,298
3166,1,182,0,3,5,244
3167,4,257,0,0,1,143
3168,1,189,0,0,6,214
3169,3,240,1,0,5,154
3170,1,359,0,0,2,134
3171,2,196,1,0,4,266
3172,1,297,0,0,4,187
3173,1,165,0,3,3,503
3174,1,307,1,2,5,534
3175,1,271,1,1,2,303
3176,1,8,2,1,3,146
3177,2,38,2,0,1,565
3178,3,114,0,0,7,89
3179,3,339,0,0,5,430
3180,2,56,1,2,2,209
3181,1,359,2,0,3,261
3182,1,138,1,2,2,505
3183,1,102,1,1,5,274
3184,1,334,1,0,2,597
3185,2,177,0,0,5,242
3186,2,169,1,1,6,488
3187,1,339,1,3,4,157
3188,1,286,1,2,3,246
3189,3,261,0,0,3,49
3190,3,223,0,1,3,596
3191,1,199,0,0,4,89
3192,4,211,0,3,4,158
3193,4,287,2,2,4,586
3194,1,180,0,1,3,226
3195,1,250,0,1,6,521
3196,2,231,0,1,2,533
3197,4,23,1,0,3,276
3198,3,48,0,0,5,289
3199,1,109,0,0,2,376
3200,1,296,0,3,5,226
3201,2,6,0,1,5,136
3202,2,38,0,0,4,189
3203,1,169,0,2,1,451
3204,3,356,2,0,2,236
3205,2,283,0,0,3,342
3206,3,203,0,0,3,461
3207,3,325,1,1,7,264
3208,2,313,0,1,4,356
3209,1,273,1,1,3,508
3210,2,244,0,2,6,457
3211,1,327,1,0,5,129
3212,2,47,1,2,3,267
3213,1,249,2,0,3,136
3214,2,79,0,2,2,393
3215,1,110,0,1,7,522
3216,1,13,0,1,4,72
3217,1,90,2,1,6,102
3218,1,342,2,1,3,333
3219,2,348,0,0,6,34
3220,2,280,0,2,2,378
3221,2,221,0,0,7,429
3222,1,73,0,0,6,462
3223,1,234,0,1,3,136
3224,1,260,0,2,5,146
3225,1,113,1,0,5,412
3226,3,46,2,3,6,111
3227,1,274,2,3,3,439
3228,1,43,0,1,3,99
3229,1,208,1,1,6,416
3230,1,349,1,2,5,553
3231,2,103,0,0,3,326
3232,2,124,1,1,5,94
3233,1,10,0,3,1,207
3234,1,329,0,3,5,37
3235,1,187,0,3,3,188
3236,1,31,0,0,3,40
3237,1,156,1,0,3,440
3238,4,60,0,0,3,184
3239,2,249,0,1,4,235
3240,2,270,0,0,4,144
3241,1,217,1,0,3,408
3242,1,2,0,1,2,379
3243,2,24,1,2,5,127
3244,2,206,1,2,3,48
3245,2,320,0,2,4,342
3246,1,199,0,0,4,557
3247,2,356,1,0,6,586
3248,1,114,0,2,5,474
3249,3,280,0,1,1,260
3250,2,155,1,1,5,388
3251,2,165,0,0,7,412
3252,1,222,0,0,3,541
3253,2,91,0,1,7,73
3254,1,167,0,2,4,394
3255,1,207,1,3,3,140
3256,1,282,1,1,3,252
3257,2,65,1,1,4,415
3258,1,4,1,2,3,294
3259,1,157,0,1,2,300
3260,3,249,0,1,1,241
3261,1,257,0,3,3,525
3262,2,235,0,2,3,343
3263,1,306,2,3,4,416
3264,1,74,1,0,3,276
3265,3,187,0,1,7,596
3266,1,62,0,2,3,379
3267,1,337,0,0,3,101
3268,2,164,0,2,2,325
3269,2,56,0,0,3,242
3270,2,111,0,2,1,324
3271,1,218,1,1,4,200
3272,1,240,1,0,5,275
3273,2,21,0,1,2,170
3274,2,141,0,1,3,269
3275,3,265,0,1,1,340
3276,3,139,1,1,5,445
3277,3,70,1,2,5,427
3278,1,118,2,1,2,51
3279,1,198,0,1,3,107
3280,3,205,1,0,7,504
3281,1,214,0,3,3,382
3282,1,56,1,0,4,400
3283,3,287,0,1,3,50
3284,3,293,0,2,4,536
3285,1,175,1,0,7,189
3286,1,347,0,1,7,390
3287,1,128,0,0,5,585
3288,3,325,0,2,3,326
3289,4,292,0,1,3,381
3290,1,288,0,2,3,209
3291,1,226,0,2,7,501
3292,3,64,0,1,5,424
3293,1,48,0,2,3,242
3294,2,202,2,1,1,559
3295,4,337,0,0,4,424
3296,1,60,0,1,7,56
3297,2,257,0,3,4,478
3298,1,65,1,1,2,467
3299,1,239,1,0,1,314
3300,3,289,0,0,3,218
3301,1,38,1,1,6,228
3302,5,25,1,0,7,131
3303,2,59,1,1,6,508
3304,1,357,1,1,5,253
3305,1,297,1,1,4,546
3306,1,158,1,0,4,556
3307,1,57,1,1,4,470
3308,1,48,0,2,5,546
3309,1,328,1,3,3,259
3310,1,56,1,1,4,143
3311,2,65,0,0,2,545
3312,2,268,2,3,3,213
3313,2,69,0,2,5,63
3314,1,216,0,0,6,325
3315,1,89,1,0,4,482
3316,2,281,0,0,1,534
3317,1,257,0,0,6,435
3318,1,160,0,0,5,156
3319,3,234,0,3,3,171
3320,3,131,0,1,4,157
3321,2,49,0,1,3,379
3322,1,147,0,2,3,553
3323,3,316,2,2,6,492
3324,2,2,2,2,2,273
3325,3,329,0,3,2,593
3326,3,145,1,1,1,215
3327,3,61,0,3,3,262
3328,2,273,0,2,2,543
3329,1,49,0,0,3,30
3330,2,332,2,1,1,268
3331,2,131,2,1,3,84
3332,2,43,0,3,3,524
3333,1,57,0,0,1,447
3334,1,50,0,1,4,477
3335,3,178,0,0,4,367
3336,2,293,1,0,2,306
3337,4,46,0,0,4,39
3338,3,170,1,1,7,370
3339,2,271,0,2,6,133
3340,2,336,2,0,1,374
3341,3,139,1,1,5,399
3342,2,247,0,0,3,227
3343,2,148,1,0,2,43
3344,1,230,1,1,3,367
3345,1,280,0,0,3,571
3346,2,125,0,1,4,486
3347,1,192,2,0,4,555
3348,1,80,0,0,5,465
3349,1,94,0,1,3,395
3350,1,226,0,1,3,430
3351,1,65,1,0,3,511
3352,1,88,1,1,3,139
3353,4,88,2,2,7,435
3354,2,201,0,2,5,338
3355,1,214,0,0,7,189
3356,1,204,1,1,4,84
3357,2,89,1,1,3,285
3358,1,61,0,0,3,563
3359,3,271,0,2,3,451
3360,2,94,0,3,3,293
3361,3,307,1,2,5,262
3362,1,27,1,2,3,262
3363,2,214,1,2,3,546
3364,1,74,2,1,5,74
3365,4,61,0,1,6,587
3366,2,186,2,2,3,465
3367,1,31,1,1,4,364
3368,1,219,0,0,2,433
3369,1,12,2,0,4,193
3370,2,302,0,2,1,285
3371,1,32,1,0,1,95
3372,2,160,1,1,4,117
3373,1,237,1,3,3,269
3374,2,227,1,2,5,340
3375,3,181,0,3,6,287
3376,3,317,0,1,2,587
3377,3,46,0,0,5,543
3378,1,341,1,2,4,463
3379,1,80,1,0,2,158
3380,2,135,2,1,4,355
3381,1,260,0,0,4,46
3382,1,308,1,0,4,371
3383,1,247,2,1,6,278
3384,1,159,1,0,4,206
3385,1,203,0,1,7,386
3386,3,112,0,2,4,524
3387,1,292,0,0,2,64
3388,2,310,1,0,3,436
3389,1,119,1,1,2,39
3390,2,17,2,1,4,560
3391,1,331,0,3,4,564
3392,3,227,0,0,3,124
3393,3,361,1,2,2,479
3394,1,117,1,1,3,249
3395,4,43,2,1,2,125
3396,5,115,1,0,4,410
3397,3,283,0,1,5,236
3398,3,37,1,0,7,275
3399,1,302,1,0,2,539
3400,2,113,0,1,4,112
3401,1,35,0,2,4,346
3402,1,132,0,2,6,134
3403,5,336,0,1,4,399
3404,1,336,1,1,2,209
3405,2,228,0,1,3,112
3406,3,147,0,3,4,561
3407,3,122,0,1,5,530
3408,5,81,1,0,6,377
3409,1,173,0,0,2,301
3410,1,154,1,1,7,360
3411,1,150,0,1,2,598
3412,1,58,0,0,7,418
3413,1,63,0,2,6,166
3414,1,156,0,2,4,390
3415,3,356,0,1,5,311
3416,2,322,0,0,2,231
3417,1,168,1,0,1,560
3418,2,166,1,3,2,45
3419,1,85,0,2,2,597
3420,1,137,0,0,4,143
3421,3,189,2,0,3,97
3422,2,2,1,1,6,59
3423,3,106,0,0,3,548
3424,1,364,1,1,4,51
3425,3,72,1,3,4,460
3426,2,126,1,0,3,59
3427,2,170,0,0,3,439
3428,2,205,0,2,3,78
3429,3,313,0,0,5,354
3430,2,337,2,3,4,517
3431,2,195,1,1,3,327
3432,5,158,0,3,5,210
3433,3,141,2,0,2,151
3434,1,275,2,0,4,153
3435,2,7,2,1,3,482
3436,1,54,1,1,5,295
3437,1,104,2,0,6,57
3438,2,342,0,3,5,288
3439,4,338,1,2,3,106
3440,4,61,1,1,2,461
3441,1,87,0,0,5,64
3442,2,258,0,2,3,465
3443,1,178,2,2,2,143
3444,5,242,0,1,5,91
3445,5,203,1,3,3,81
3446,2,31,0,0,1,145
3447,3,289,0,0,6,76
3448,2,80,0,0,3,467
3449,2,11,0,2,3,441
3450,1,254,1,1,5,130
3451,1,287,1,0,6,308
3452,2,176,0,0,1,136
3453,2,126,0,0,4,64
3454,1,47,0,0,5,388
3455,4,206,0,1,3,31
3456,1,107,1,0,3,521
3457,2,275,0,0,2,301
3458,2,337,0,2,5,173
3459,2,123,0,1,5,464
3460,2,134,0,2,2,480
3461,1,107,0,0,5,595
3462,1,305,0,0,5,257
3463,2,329,1,1,3,574
3464,2,50,2,0,4,243
3465,1,337,1,0,1,277
3466,2,95,0,2,6,437
3467,1,268,0,3,4,82
3468,2,23,0,0,4,343
3469,3,54,1,0,4,403
3470,1,254,2,3,4,66
3471,1,235,0,0,6,553
3472,3,59,0,1,4,113
3473,2,164,1,3,6,123
3474,2,259,1,3,4,444
3475,3,314,1,1,2,371
3476,3,216,1,0,6,579
3477,4,183,2,0,4,450
3478,2,57,0,2,4,377
3479,1,145,2,3,7,157
3480,1,90,2,1,2,181
3481,1,311,1,2,3,551
3482,2,45,0,2,3,67
3483,1,257,0,1,4,456
3484,4,21,0,2,5,134
3485,2,21,0,1,7,194
3486,2,52,1,1,3,573
3487,1,338,0,0,5,241
3488,1,171,0,2,6,555
3489,1,67,1,1,4,161
3490,1,113,0,0,3,181
3491,1,300,0,2,4,125
3492,2,160,0,1,7,532
3493,3,266,1,3,7,551
3494,3,320,0,0,4,403
3495,2,232,1,1,6,45
3496,1,325,0,0,3,47
3497,3,68,2,3,3,438
3498,3,28,0,0,7,36
3499,1,116,0,1,2,274
3500,2,51,0,2,2,158
3501,1,181,0,0,3,484
3502,3,260,0,3,4,101
3503,5,79,0,2,4,189
3504,1,273,0,0,3,116
3505,3,108,1,0,6,430
3506,2,74,0,0,6,491
3507,5,175,0,0,3,558
3508,1,184,1,2,3,118
3509,3,23,2,3,5,35
3510,1,274,0,0,4,113
3511,1,129,0,1,3,279
3512,1,291,2,1,3,445
3513,5,320,0,0,3,101
3514,3,186,2,0,3,141
3515,3,59,0,0,3,201
3516,4,1,1,1,4,302
3517,1,131,0,1,5,559
3518,1,67,2,2,5,348
3519,1,293,0,0,3,111
3520,1,285,1,2,5,104
3521,1,89,0,1,1,458
3522,1,100,0,2,3,489
3523,1,189,1,1,5,375
3524,1,346,0,2,4,278
3525,1,241,2,2,3,416
3526,1,270,0,1,4,392
3527,5,219,1,0,6,325
3528,3,176,0,3,4,97
3529,4,341,2,2,5,467
3530,1,233,2,3,7,561
3531,1,151,0,2,5,162
3532,3,277,1,1,4,324
3533,1,229,1,0,1,325
3534,1,171,0,0,3,62
3535,1,223,1,3,4,403
3536,1,213,0,0,5,61
3537,1,282,1,0,3,584
3538,1,41,0,2,7,334
3539,2,122,0,2,3,137
3540,1,227,0,0,5,125
3541,1,294,1,0,3,95
3542,3,88,1,1,3,550
3543,1,267,2,0,5,259
3544,1,29,0,2,3,387
3545,3,247,0,0,2,431
3546,1,316,1,2,4,128
3547,1,244,1,2,4,300
3548,1,61,0,1,5,391
3549,1,147,0,0,7,193
3550,2,174,0,1,2,557
3551,3,278,0,1,4,198
3552,1,334,1,0,4,50
3553,2,142,0,2,7,569
3554,2,44,1,1,6,426
3555,1,144,0,2,5,65
3556,2,353,0,0,4,524
3557,1,333,1,0,2,343
3558,1,55,1,3,3,519
3559,1,307,0,1,4,305
3560,1,358,1,1,5,262
3561,1,161,0,1,4,465
3562,3,285,1,0,5,35
3563,1,325,0,2,3,564
3564,1,198,1,0,5,273
3565,1,159,0,1,2,270
3566,2,80,0,1,2,587
3567,2,31,2,3,2,302
3568,2,112,1,1,6,104
3569,3,46,0,0,2,312
3570,3,353,0,1,5,564
3571,1,205,0,0,3,116
3572,2,52,1,0,3,178
3573,3,138,1,0,6,179
3574,5,74,1,1,4,189
3575,3,41,0,0,3,475
3576,1,77,1,1,3,111
3577,1,187,0,3,6,36
3578,1,52,0,2,3,211
3579,2,87,1,0,4,555
3580,1,109,2,0,3,507
3581,1,225,1,1,3,212
3582,3,248,1,2,3,343
3583,1,69,1,0,4,585
3584,3,120,2,2,5,203
3585,1,67,0,1,3,43
3586,1,61,0,1,5,329
3587,1,327,2,3,6,102
3588,3,191,1,2,6,543
3589,1,189,0,2,2,372
3590,1,151,0,0,3,425
3591,4,286,0,1,6,362
3592,1,96,0,1,2,384
3593,2,312,2,0,1,588
3594,2,309,0,1,6,192
3595,1,263,1,0,3,145
3596,2,97,0,0,3,432
3597,1,113,0,0,3,108
3598,2,125,0,2,5,476
3599,1,132,1,3,3,37
3600,2,121,1,1,6,52
3601,1,197,1,1,4,572
3602,2,294,0,0,4,443
3603,1,122,0,3,3,438
3604,1,282,0,1,3,51
3605,1,260,0,2,4,432
3606,1,39,1,2,3,186
3607,3,54,1,0,6,359
3608,1,161,1,1,3,51
3609,4,289,0,3,4,501
3610,4,200,0,0,3,293
3611,2,276,0,1,5,332
3612,1,16,0,3,3,494
3613,1,173,1,0,3,193
3614,3,248,1,2,6,165
3615,1,218,0,3,4,281
3616,1,87,0,2,4,234
3617,2,82,1,0,4,331
3618,3,62,1,0,5,271
3619,3,287,1,0,3,90
3620,1,42,0,2,1,494
3621,2,12,0,2,5,331
3622,1,321,2,1,2,501
3623,1,234,1,0,5,423
3624,3,329,0,0,2,288
3625,1,131,1,2,3,571
3626,1,115,1,2,2,559
3627,1,218,0,3,4,216
3628,3,137,0,2,4,241
3629,3,106,0,2,2,64
3630,2,179,0,2,3,176
3631,3,16,1,1,6,311
3632,1,242,0,1,3,576
3633,1,334,1,3,5,278
3634,1,226,2,1,6,86
3635,1,242,0,0,7,334
3636,1,141,0,0,6,551
3637,4,199,1,0,3,390
3638,1,112,1,1,7,266
3639,1,127,1,0,5,263
3640,1,21,0,0,5,252
3641,1,147,0,1,1,356
3642,4,89,1,0,7,127
3643,1,303,2,2,5,255
3644,1,203,0,1,5,518
3645,3,85,2,1,2,507
3646,1,167,0,0,3,363
3647,1,72,2,0,7,584
3648,1,298,1,1,4,541
3649,2,9,0,2,3,411
3650,5,281,1,2,5,452
3651,3,258,0,0,2,377
3652,1,275,0,1,3,182
3653,3,238,0,0,3,481
3654,1,20,0,3,3,319
3655,1,233,0,3,3,148
3656,1,221,1,1,3,243
3657,1,326,1,1,2,594
3658,2,17,0,2,4,468
3659,2,89,1,2,6,594
3660,4,196,1,1,4,476
3661,2,350,2,3,3,71
3662,2,84,1,1,2,424
3663,1,87,0,1,5,276
3664,1,307,0,2,7,320
3665,2,338,1,1,3,277
3666,1,154,0,2,3,478
3667,3,228,0,0,4,113
3668,1,264,0,0,5,250
3669,1,223,0,0,3,80
3670,1,121,0,1,4,579
3671,1,173,0,1,5,216
3672,1,4,0,3,7,554
3673,2,342,1,1,2,252
3674,1,128,1,2,7,494
3675,2,110,0,0,3,448
3676,1,355,0,2,5,116
3677,1,37,0,1,4,288
3678,1,71,0,1,3,210
3679,3,289,0,0,4,340
3680,1,31,0,1,3,202
3681,3,268,1,1,2,351
3682,1,11,0,1,3,369
3683,3,344,0,3,4,525
3684,1,328,0,2,3,274
3685,2,32,1,3,6,534
3686,2,57,1,1,3,358
3687,4,166,1,3,3,225
3688,1,188,1,2,2,91
3689,1,342,0,0,4,54
3690,1,19,0,1,3,593
3691,3,116,1,0,3,591
3692,2,184,0,0,3,407
3693,3,270,2,0,2,324
3694,1,33,1,0,5,81
3695,1,10,1,2,4,69
3696,1,80,0,1,3,486
3697,4,192,1,0,1,31
3698,2,320,0,2,6,498
3699,4,190,0,2,2,135
3700,1,68,0,3,6,245
3701,2,348,1,1,3,443
3702,2,125,0,1,3,239
3703,1,336,0,0,5,87
3704,3,59,0,0,6,72
3705,4,97,1,0,3,167
3706,3,275,1,1,3,518
3707,2,149,1,3,3,589
3708,1,278,0,0,6,498
3709,1,265,0,0,4,418
3710,4,9,1,0,3,227
3711,1,283,0,2,2,231
3712,2,273,2,0,3,221
3713,2,301,1,1,3,136
3714,2,8,0,0,3,356
3715,5,208,0,1,4,386
3716,1,125,1,0,2,530
3717,1,123,0,1,3,313
3718,1,33,0,0,4,497
3719,1,1,1,2,3,537
3720,1,204,0,1,2,135
3721,1,6,1,2,2,323
3722,3,297,0,1,2,95
3723,4,5,1,0,5,224
3724,1,80,0,0,4,217
3725,1,274,0,1,2,76
3726,4,177,1,1,3,391
3727,1,338,1,1,3,566
3728,1,321,0,2,4,516
3729,1,339,0,2,4,275
3730,2,136,1,2,3,207
3731,1,25,0,0,3,144
3732,4,325,2,1,2,194
3733,1,183,2,0,5,248
3734,2,168,1,1,6,226
3735,1,338,0,0,6,430
3736,1,178,0,0,2,105
3737,2,95,1,2,5,455
3738,3,33,0,1,5,316
3739,3,111,0,0,6,574
3740,2,146,0,0,3,328
3741,4,231,0,1,5,323
3742,3,272,0,3,2,476
3743,3,336,0,1,4,443
3744,1,38,1,3,3,460
3745,1,135,0,0,5,259
3746,1,334,0,1,6,125
3747,2,235,0,2,3,468
3748,1,319,1,1,4,200
3749,1,345,0,0,2,346
3750,3,160,1,1,3,573
3751,3,38,2,1,3,520
3752,4,150,0,2,2,417
3753,1,308,0,2,6,586
3754,2,29,0,2,2,101
3755,1,144,2,1,4,561
3756,1,76,1,0,6,268
3757,1,145,1,1,6,118
3758,1,229,0,2,5,564
3759,1,64,2,3,2,183
3760,3,347,0,0,5,219
3761,1,345,0,1,3,444
3762,2,269,1,0,6,183
3763,2,328,2,0,5,368
3764,1,184,0,1,5,546
3765,1,261,0,1,2,64
3766,1,268,0,0,4,555
3767,2,169,0,2,5,566
3768,1,259,0,2,6,247
3769,1,227,2,3,1,283
3770,1,33,1,0,6,232
3771,2,214,1,1,1,130
3772,4,50,1,1,4,390
3773,1,210,0,0,4,207
3774,2,29,1,1,2,305
3775,2,39,1,2,1,341
3776,4,347,0,0,5,439
3777,3,100,1,3,3,317
3778,2,173,0,2,2,554
3779,2,17,1,2,5,430
3780,3,56,2,2,5,246
3781,1,226,0,0,4,499
3782,1,46,1,2,2,56
3783,1,67,0,0,1,451
3784,3,197,1,2,5,43
3785,3,142,0,0,4,530
3786,1,323,0,0,4,354
3787,2,23,0,1,5,353
3788,1,94,1,0,3,596
